name,updateTime,type,subType,distanceToArrival,isLandable,gravity,earthMasses,radius,surfaceTemperature,volcanismType,orbitalEccentricity,orbitalInclination,argOfPeriapsis,rotationalPeriod,rotationalPeriodTidallyLocked,axialTilt,orbitalPeriod,semiMajorAxis,SolidComp-Ice,SolidComp-Rock,SolidComp-Metal,isMainStar,isScoopable,age,luminosity,surfaceTemperature,Antimony,Arsenic,Boron,Cadmium,Carbon,Chromium,Germanium,Iron,Lead,Manganese,Mercury,Molybdenum,Nickel,Niobium,Phosphorus,Polonium,Rhenium,Ruthenium,Selenium,Sulphur,Technetium,Tellurium,Tin,Tungsten,Vanadium,Yttrium,Zinc,Zirconium,hasRings,
Mel 22 Sector LN-T d3-64 B 2,2018-01-18 22:16:51,Planet,High metal content world,1705.370239,1,0.15532207554182,0.004555,1092.225,956,No volcanism,0.000597,1.740152,331.846039,3.5534769241898,1,0.138673,3.5534765625,0.036638481699994,,,,,,,,956,,2.1913,,1.79183,13.9609,10.3773,,23.0744,,,,1.50675,17.4525,,8.93803,,,1.42499,,16.6024,,,,,,,,2.67942,,
Mel 22 Sector LN-T d3-64 B 3,2018-01-18 22:18:00,Planet,High metal content world,1690.248047,1,0.21904943868583,0.012191,1504.64175,861,No volcanism,0.000251,-1.189264,304.636902,-5.4783326099537,,2.519953,5.4783318865741,0.048895330379859,,,,,,,,861,,,,1.68001,12.9537,9.72972,,21.6344,,,,1.41272,16.3634,,8.2932,,,1.33606,,15.4047,,,,,5.31266,,5.87943,,,
Mel 22 Sector LN-T d3-64 B 3 a,2017-07-07 16:56:55,Planet,Rocky body,1675,1,0.07322355572443,0.000664,607.35575,861,Major Silicate Vapour Geysers,,80.371742,132.855103,0.41499990958333,1,0.108862,0.40413244177083,3.6156363554445E-5,,,,,,,,861,,2.5065,,1.62641,15.9691,,5.60471,20.9442,,,,,15.8413,,10.2237,,,,,18.9906,,1.45163,,1.15005,,,5.69185,,,
Mel 22 Sector LN-T d3-64 C,2017-07-07 16:54:03,Star,M (Red dwarf) Star,1861,,,,,2544,,0.20966,-36.445633,92.819,1.3791434281019,,,111.45119212963,0.28042400932382,,,,,1,2242,,2544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mel 22 Sector LN-T d3-64 C 1,2018-01-18 22:08:06,Planet,High metal content world,1689.101563,1,0.17846820333109,0.006835,1248.168875,886,No volcanism,0.002153,-0.421826,40.068829,1.5427334707755,1,0.016743,1.5427331090856,0.016461592163557,,,,,,,,886,,,,,13.2858,,4.66295,21.9586,,9.06869,,1.43389,16.6086,1.50076,8.50581,,,,,15.7996,,1.20772,,,,,5.96754,,,
Mel 22 Sector LN-T d3-64 C 2,2018-01-18 22:07:36,Planet,High metal content world,1686.238403,1,0.18904148016269,0.008081,1318.67725,788,No volcanism,0.001418,-0.010825,325.986969,2.8540773292824,1,-0.329522,2.8540771484375,0.024807812348094,,,,,,,,788,,,,,13.2739,9.8667,4.65879,21.939,,,,1.4326,16.5937,,8.49821,,,,,15.7855,0.78467,,,1.20467,,,5.9622,,,
Mel 22 Sector OO-Q c5-10,2018-04-14 14:36:29,Star,K (Yellow-Orange) Star,0,,,,,4777,,,,,3.3164728009259,,,,,,,,1,1,310,Va,4777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mel 22 Sector OO-Q c5-10 1,2018-03-10 20:18:20,Planet,High metal content world,20.839392,1,0.90155767416401,0.605075,5225.073,943,Major Rocky Magma,1.1E-5,0.001422,180.579147,3.4677904369213,1,0.105699,3.5565610532407,0.041762295377377,0,66.9086,33.0914,,,,,943,,2.15249,,,13.566,10.3276,4.81311,22.9638,,,1.00279,,17.3688,1.56945,8.68515,,,1.41816,,16.1327,,,,,,,,,,
Mel 22 Sector OO-Q c5-10 2,2018-03-10 20:18:49,Planet,High metal content world,36.976936,1,1.1477278770612,1.102235,6250.3185,705,Minor Silicate Vapour Geysers,3.7E-5,0.021684,73.616989,8.2938469328704,1,-0.435648,8.4064945023148,0.074103855169377,0,66.4816,33.5184,,,,,705,,2.22891,,,14.0476,,,23.8827,,9.86332,1.04292,,18.0639,,8.99353,,,,,16.7055,0.854189,,1.54405,,,,,2.77328,,
Mel 22 Sector OO-Q c5-10 3,2018-03-10 20:19:36,Planet,High metal content world,64.263184,1,0.79783375166459,0.441422,4744.116,534,No volcanism,4.2E-5,0.002281,14.951076,19.124787326389,1,0.119218,19.260441261574,0.12878786259355,0,66.9086,33.0914,,,,,534,,,,1.76882,13.4562,10.244,,22.778,,,0.99468,,17.2284,,8.61491,,,,2.50449,16.0023,0.814679,,,,5.59349,,,,,
Mel 22 Sector OO-Q c5-10 4,2018-03-10 20:20:16,Planet,High metal content world,109.990715,,1.1973076080567,1.230051,6464.623,438,Minor Silicate Vapour Geysers,5.7E-5,0.002413,249.666351,42.972890625,1,-0.106241,43.12193287037,0.22040915725413,0,66.9086,33.0914,,,,,438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mel 22 Sector OO-Q c5-10 5,2018-03-10 20:21:23,Planet,High metal content world,197.886871,,1.034617900467,0.857241,5805.585,921,Major Rocky Magma,0.000131,-0.143223,333.935394,103.96268518519,1,-0.097477,104.0890625,0.3966135492863,0,66.9086,33.0914,,,,,921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mel 22 Sector OO-Q c5-10 6,2018-03-10 20:22:34,Planet,High metal content world,347.488403,,0.96649237576631,0.72219,5513.2925,1292,Major Rocky Magma,1.4E-5,0.001074,111.550056,0.62812943070602,,0.348681,242.1674537037,0.69637224065115,0,66.9086,33.0914,,,,,1292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mel 22 Sector OO-Q c5-10 7,2018-03-10 20:24:48,Planet,Class II gas giant,1539.01123,,3.5493812875651,495.66864,75370.936,176,No volcanism,4.0E-5,-0.010243,215.244797,0.93260733145833,,0.316275,2257.1703703704,3.0841847049364,,,,,,,,176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mel 22 Sector OO-Q c5-10 7 a,2018-03-10 20:27:32,Planet,Rocky body,1538.190186,,0.12500640812881,0.003447,1059.105,126,Major Rocky Magma,0.000632,-0.006414,234.506866,1.7690152994792,1,0.150385,1.7689563440394,0.0032685481264674,0,90.9988,9.0012,,,,,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mel 22 Sector OO-Q c5-10 7 b,2018-03-10 20:28:48,Planet,Rocky body,1542.657715,1,0.085909023658712,0.001141,735.034875,120,No volcanism,0.000213,-0.004313,200.604431,6.4645985243056,1,0.256009,6.4643836805556,0.0077546387162581,0,90.9988,9.0012,,,,,120,,,,1.43732,15.0728,8.32419,,18.5092,,7.6441,,,13.9996,1.265,9.64989,,,1.14306,,17.9247,,,,,,,5.0301,,,
Mel 22 Sector OO-Q c5-10 7 c,2018-03-10 20:27:08,Planet,Rocky body,1536.754517,1,0.099926706371242,0.001775,850.0469375,118,No volcanism,0.003845,0.003939,347.913513,-10.25253833912,,-2.768072,10.252196903935,0.010546007644479,0,90.6693,9.3308,,,,,118,,,,,16.4558,,5.83841,20.3393,,,,,15.3838,1.39008,10.5353,,,,3.06277,19.5694,,,1.21576,,4.99462,1.21484,,,,
Mel 22 Sector OO-Q c5-10 7 d,2018-03-10 20:28:26,Planet,Rocky body,1541.487427,1,0.073269488684996,0.000712,628.7281875,117,No volcanism,0.003194,0.139599,142.742447,15.90736400463,1,0.058597,15.906834490741,0.014134028767296,0,90.9988,9.0012,,,,,117,,,,,15.9584,8.81327,5.66195,19.5967,,,,,14.8221,1.33933,10.2169,,,,,18.9779,,,1.1674,,,1.17049,,2.27558,,
Mel 22 Sector OO-Q c5-10 7 e,2018-03-10 20:26:24,Planet,Icy body,1531.31958,1,0.14558231868027,0.017155,2189.40225,101,No volcanism,0.005177,-0.014429,165.755554,37.522418981481,1,-0.441187,37.521171875,0.025045387494275,71.0561,26.3386,2.6053,,,,,101,,,,1.02054,20.8801,5.91043,,13.1421,,5.42755,,,9.94013,,13.3678,,,0.811608,3.88622,24.8307,,,0.782893,,,,,,,
Mel 22 Sector OO-Q c5-10 8,2017-07-13 21:15:51,Planet,Gas giant with ammonia-based life,2183,,1.8978869605957,223.457809,69206.536,115,No volcanism,0.002669,-0.138277,77.399246,0.7583666087963,,-0.432662,3800.8681481481,4.3653533247783,,,,,,,,115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mel 22 Sector OO-Q c5-10 10,2017-09-09 22:46:03,Planet,Icy body,3834,1,1.1339776001254,3.482203,11176.59,0,,0.000244,-0.140489,325.576416,1.9059828920718,,0.42592,8875.6755555556,7.683606076567,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Synuefai UA-Y c17-4,2017-10-25 17:05:33,Star,K (Yellow-Orange) Star,0,,,,,5133,,,,,3.0458054832176,,,,,,,,1,1,224,Vz,5133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Synuefai UA-Y c17-4 1,2018-01-06 13:19:17,Planet,High metal content world,23.838633,1,0.55674453243905,0.169964,3523.99275,906,No volcanism,2.1E-5,-0.002971,66.060402,4.4266265190972,1,0.460347,4.3854445167824,0.047773206173047,,,,,,,,906,,,,,12.5083,9.44669,,21.0051,,8.67489,,,15.8874,1.43559,8.00805,,,1.2972,,14.875,,,,1.15339,,,5.7084,,,
Synuefai UA-Y c17-4 2,2018-01-06 13:20:58,Planet,High metal content world,40.672375,1,1.083748598323,0.965144,6018.8885,693,No volcanism,0.000111,-0.039653,275.395447,9.8650361689815,1,-0.091538,9.7732602719907,0.08150825403426,,,,,,,,693,,,,,13.6901,,4.82443,22.9897,,,,,17.3884,,8.76466,,,1.41976,,16.2804,,,1.48687,1.26236,5.64547,,6.24774,,,
Synuefai UA-Y c17-4 3,2018-01-06 13:21:41,Planet,High metal content world,71.106804,1,1.0366959739746,0.864049,5822.748,524,Major Rocky Magma,4.0E-6,0.041152,98.705956,22.803609664352,1,-0.441714,22.591462673611,0.14249670712726,,,,,,,,524,1.00086,2.11657,,,13.4301,10.1428,,22.553,,,,,17.0582,1.54138,8.59819,,,,,15.9712,,,1.45863,,,,6.12907,,,
Synuefai UA-Y c17-4 4,2017-10-25 17:08:21,Planet,High metal content world,128.640823,,1.216592748907,1.282542,6548.5885,419,Minor Silicate Vapour Geysers,2.6E-5,-0.062029,107.020668,55.487228009259,1,0.090472,54.971012731481,0.25778904330354,,,,,,,,419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Synuefai UA-Y c17-4 5,2017-10-25 17:09:28,Planet,High metal content world,222.393265,,1.1686825662939,1.162654,6361.5285,928,Minor Silicate Vapour Geysers,1.8E-5,-0.042889,279.000732,0.90634232133102,,0.497804,124.95421296296,0.44566568189797,,,,,,,,928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Synuefai UA-Y c17-4 6,2018-04-19 12:20:23,Planet,Water world,387.875031,,1.6093281331523,2.476205,7911.4395,435,Metallic Magma,5.3E-5,-0.092172,336.953857,1.2710023329051,,2.189626,287.83981481481,0.77733685657332,0,66.7305,33.2695,,,,,435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Synuefai UA-Y c17-4 6 a,2017-12-04 22:49:27,Planet,Rocky body,388.407593,1,0.32228722044729,0.049473,2498.88975,224,No volcanism,,-56.953644,87.528946,6.8593453414352,1,0.519802,6.7918315972222,0.001379073211635,,,,,,,,224,,2.40467,,1.57756,15.2582,9.13637,,20.3151,,,,,15.3655,,9.76853,,,,,18.1451,,1.39265,,1.1155,,,5.52088,,,
Synuefai UA-Y c17-4 7,2017-10-25 17:12:25,Planet,Class III gas giant,1139.476318,,13.750655077425,1866.365112,74305.528,497,No volcanism,0.002331,2.101801,246.103607,1.0957810691551,,-3.096629,1452.8231481481,2.2872683063663,,,,,,,,497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Synuefai UA-Y c17-4 7 a,2017-10-25 17:36:45,Planet,Rocky body,1137.857178,1,0.21033747458893,0.015716,1743.400625,181,No volcanism,0.000359,-0.031169,160.33728,5.2916691984954,1,0.456724,5.2915444155093,0.010556761166521,,,,,,,,181,,,,1.43968,15.2099,8.33784,,18.5395,,7.65664,,,14.0225,1.26708,9.73765,,,,,18.0877,0.663084,,,,,,5.03835,,,
Synuefai UA-Y c17-4 7 b,2017-10-25 17:13:42,Planet,Rocky body,1136.648926,,0.14729341090421,0.005581,1241.506125,170,No volcanism,0.001098,-0.857923,209.263443,12.308572048611,1,-0.093501,12.30828125,0.018532784851997,,,,,,,,170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Synuefai UA-Y c17-4 7 c,2017-10-25 17:14:04,Planet,Rocky body,1142.101563,,0.14799433295786,0.005658,1247.0775,166,No volcanism,1.2E-5,0.030764,90.828606,16.873175636574,1,0.1173,16.872777777778,0.022870032467648,,,,,,,,166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Synuefai UA-Y c17-4 7 d,2017-07-06 23:42:49,Planet,Rocky body,1151,,0.14444648669496,0.00527,1218.24975,163,No volcanism,0.000214,1.07812,316.024872,23.062553530093,1,-0.160609,23.062008101852,0.02816699941171,,,,,,,,163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Synuefai UA-Y c17-4 7 e,2017-10-25 17:14:37,Planet,Rocky body,1142.756104,1,0.24802944729263,0.025108,2029.265875,159,No volcanism,0.000215,0.009986,58.75774,29.691715856481,1,-1.17107,29.691015625,0.033334385046164,,,,,,,,159,1.20285,,,,16.1404,,,19.8207,,8.18574,,,14.9915,1.35464,10.3334,,,,,19.1943,,,,1.08835,,,5.38652,2.30159,,
Synuefai UA-Y c17-4 7 e a,2017-10-25 17:14:48,Planet,Rocky body,1142.786011,1,0.094182302765576,0.00163,839.06125,159,Minor Metallic Magma,,83.047699,192.693176,1.2619351309375,1,-0.086563,1.2228672055903,9.6552343508723E-5,,,,,,,,159,,,,,17.0273,8.08967,,17.9877,,7.42874,,,13.6051,1.22936,10.9012,0.405489,,,,20.249,,,,0.987706,,,,2.08874,,
Synuefai UA-Y c17-4 8,2017-07-06 23:43:19,Planet,Class III gas giant,1583,,12.930409079275,1779.75293,74826.984,462,No volcanism,0.031869,-9.441861,152.490128,1.0604778826736,,-0.253537,380.3206712963,0.067744574067658,,,,,,,,462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
Synuefai UA-Y c17-4 8 a,2017-07-06 23:48:49,Planet,Rocky body,1582,1,0.15268089244743,0.006198,1285.043875,207,Major Silicate Vapour Geysers,0.002885,0.09285,202.450287,0.79703459563657,1,0.346588,0.79702862775463,0.0029415396217936,,,,,,,,207,,,,1.48328,15.6705,8.59034,5.52232,19.101,,,0.834108,,14.4472,,10.0325,0.492292,,,,18.6355,,,,,,,5.19093,,,
Synuefai UA-Y c17-4 8 b,2017-07-06 23:48:07,Planet,Rocky body,1582,,0.14410192288557,0.005202,1211.81075,168,No volcanism,0.001608,-0.278773,342.179535,-4.7259291811343,,-2.295282,4.7258937355324,0.009636398120204,,,,,,,,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Synuefai UA-Y c17-4 8 b a,2017-07-06 23:48:37,Planet,Rocky body,1582,1,0.057015875671986,0.000368,512.40165625,167,Major Silicate Vapour Geysers,,58.479828,276.446503,0.43558381256944,1,0.22974,0.42095232928241,2.8112408821872E-5,,,,,,,,167,1.23561,,,,16.58,7.87716,,17.5152,,7.23359,0.764859,,13.2478,,10.6148,,,,,19.7171,,,0.912854,,4.30112,,,,,
Synuefai UA-Y c17-4 8 c,2017-07-06 23:47:31,Planet,Rocky body,1578,,0.13154639252741,0.004007,1113.152625,163,No volcanism,0.000382,-0.570572,237.194916,6.4936103877315,1,0.229741,6.4935619212963,0.011910063850929,,,,,,,,163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Synuefai UA-Y c17-4 9,2017-07-06 23:43:01,Planet,Class III gas giant,1483,,5.9443478019881,876.663696,77454.904,263,No volcanism,0.031869,-9.441861,332.490143,1.3542296006944,,-0.115758,380.3206712963,0.13753111260025,,,,,,,,263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
Synuefai UA-Y c17-4 9 a,2017-07-06 23:45:23,Planet,Rocky body,1482,1,0.089479441423925,0.001288,765.2103125,161,Minor Metallic Magma,0.000444,0.006244,341.863892,1.1447342484144,1,-0.30405,1.1447254774306,0.0029572232674833,,,,,,,,161,,2.45853,,,15.5999,8.55165,,19.0149,,7.85297,,,14.3821,,9.98734,,,,,18.5515,,1.42385,1.13304,1.04411,,,,,,
Synuefai UA-Y c17-4 9 b,2017-07-06 23:46:07,Planet,Rocky body,1484,,0.078462606295708,0.000874,673.145375,156,Major Rocky Magma,0.000991,-0.148599,355.985352,1.650218822338,1,0.006741,1.6502061631944,0.003773769648982,,,,,,,,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Synuefai UA-Y c17-4 9 c,2017-07-06 23:45:11,Planet,Rocky body,1481,1,0.092870958681981,0.001437,793.3648125,152,No volcanism,0.001562,0.319742,208.308792,2.3986932146991,1,-0.521903,2.3986744068287,0.0048424394051218,,,,,,,,152,,,,1.58244,16.7181,,,20.3779,,,0.889868,,15.413,,10.7032,,,,,19.8813,,1.52591,,,5.0041,,5.53794,2.36629,,
Synuefai UA-Y c17-4 9 d,2017-07-06 23:45:51,Planet,Rocky body,1483,,0.086604456081458,0.001169,741.005875,239,No volcanism,3.9E-5,1.332421,43.862114,4.0364261429398,1,-0.298566,4.0363950376157,0.0068508692751066,,,,,,,,239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Synuefai UA-Y c17-4 9 e,2017-07-06 23:45:39,Planet,Rocky body,1483,,0.07760072099725,0.000844,665.155,166,No volcanism,0.000162,-2.267197,1.433517,5.9181130642361,1,-0.275975,5.9180678530093,0.0088417155793114,,,,,,,,166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Synuefai UA-Y c17-4 9 f,2017-07-06 23:44:11,Planet,Rocky body,1478,,0.095775791066501,0.001585,820.4861875,252,Minor Metallic Magma,0.158388,-8.40729,163.579407,1.3940905309606,1,0.337996,1.0644293439005,2.6779528888041E-5,,,,,,,,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Synuefai UA-Y c17-4 9 g,2017-07-06 23:44:45,Planet,Rocky body,1478,,0.10768417136698,0.002215,914.7353125,259,No volcanism,0.158388,-8.40729,343.579407,-1.648302770544,,-1.944175,1.0644293439005,1.9156266974861E-5,,,,,,,,259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Synuefai UA-Y c17-4 9 h,2017-07-06 23:46:29,Planet,Rocky body,1490,,0.091333206117867,0.001368,780.5724375,162,No volcanism,0.006394,9.207207,196.853775,16.118515625,1,-0.343965,16.118394097222,0.01724372436539,,,,,,,,162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Synuefai UA-Y c17-4 10,2017-07-06 23:25:40,Planet,Gas giant with ammonia-based life,2122,,1.1390349710343,95.767097,58482.26,103,No volcanism,3.7E-5,-0.045192,203.614853,1.4140370912963,,0.336523,3681.6544444444,4.2514522383506,,,,,,,,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
Synuefai UA-Y c17-4 10 a,2017-07-06 23:32:22,Planet,Icy body,2121,1,0.044512129067334,0.000623,754.5523125,86,No volcanism,0.001403,0.016496,111.155525,7.3522677951389,1,0.499369,7.3518424479167,0.0048845324106608,,,,,,,,86,,,,,22.64,,3.50547,12.125,,5.00749,0.529477,,9.17082,,14.4945,,,,4.21377,26.9236,,,,0.665782,,0.72421,,,,
Synuefai UA-Y c17-4 10 b,2017-07-06 23:31:20,Planet,Icy body,2121,1,0.050032897331829,0.000881,846.3395625,86,No volcanism,9.2E-5,-0.001741,14.838238,15.760159143519,1,0.093471,15.759249131944,0.0081204954744052,,,,,,,,86,,,,,23.0474,,3.56855,12.3432,,,,0.806001,9.33585,,14.7553,,,,4.2896,27.4081,,,,0.677763,3.03105,0.737242,,,,
Synuefai UA-Y c17-4 10 c,2017-07-06 23:26:43,Planet,Icy body,2123,1,0.043896908176386,0.000597,743.7975,86,No volcanism,0.00016,0.176445,66.452522,21.6132421875,1,0.347579,21.611990740741,0.010023561705681,,,,,,,,86,,1.58631,,,22.9087,5.51774,,12.2689,,,,0.801153,9.27969,,14.6666,,,,4.2638,27.2432,,,0.731066,,,0.732807,,,,
Synuefai UA-Y c17-4 10 d,2017-07-06 23:32:44,Planet,Icy body,2114,1,0.052193251167188,0.000998,881.94725,85,No volcanism,4.4E-5,-0.809063,183.593475,1.6033333333333,,0.250629,39.523327546296,0.014989756027323,,,,,,,,85,,,,0.943847,22.695,5.46625,,12.1544,,,,,9.1931,0.830691,14.5297,,,,,26.989,,0.91013,,,2.98471,,3.30312,,,
Synuefai UA-Y c17-4 10 e,2017-07-06 23:31:46,Planet,Icy body,2130,1,0.056697054511137,0.001264,952.3088125,85,No volcanism,0.004622,0.021507,248.175461,1.5116789641204,,1.404445,54.567563657407,0.018585828601637,,,,,,,,85,,,,0.978451,23.2628,,3.63901,12.6,,,,,9.53015,0.861146,14.8932,,,0.778134,4.32969,27.6643,,,,,,,,1.46313,,
Synuefai UA-Y c17-4 10 f,2017-07-06 23:33:12,Planet,Icy body,2134,1,0.060636484468994,0.001556,1021.6974375,85,No volcanism,0.001394,0.344565,200.137222,1.8857233796296,,-0.287408,85.495740740741,0.025071973541131,,,,,,,,85,,1.67688,,,24.2168,,,12.9694,,,,0.846897,9.80955,,15.504,,,,,28.7988,,,,0.712153,3.18484,0.77465,,1.50602,,
Synuefai UA-Y c17-4 10 g,2017-07-06 23:30:52,Planet,Icy body,2118,1,0.057913769155331,0.001358,976.6601875,85,No volcanism,4.4E-5,-2.360376,181.772491,1.9116274233218,,-0.281459,116.41737268519,0.030801420651504,,,,,,,,85,,,,0.923115,22.1965,5.34619,3.43681,11.8875,,4.9094,,,8.99118,0.812445,14.2106,,,,,26.3962,,0.890139,,,,,,,,
Synuefai UA-Y c17-4 10 h,2017-07-06 23:33:30,Planet,Icy body,2140,1,0.059249225452589,0.001452,998.450375,85,No volcanism,0.00887,0.257767,344.506775,1.3158387586806,,0.26233,158.37685185185,0.037816964356031,,,,,,,,85,,,,,22.6743,,,12.1433,,5.01507,,,9.18471,,14.5164,,,,4.22015,26.9644,,0.909299,0.723583,0.666791,2.98198,,,,,
Synuefai UA-Y c17-4 11,2017-07-06 23:29:00,Planet,Icy body,3048,,1.9520156797901,11.15283,15245.28,74,Water Geysers,0.000853,0.026115,84.044258,1.8566549117477,,-0.347103,6332.7607407407,6.1033840211738,,,,,,,,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
Synuefai WV-X c17-12,2018-01-23 22:33:13,Star,K (Yellow-Orange) Star,0,,,,,4891,,,,,3.630425708912,,,,,,,,1,1,9926,Va,4891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Synuefai WV-X c17-12 1,2017-10-25 17:35:07,Planet,Class III gas giant,762.922729,,6.3858868183655,935.378174,77191.152,318,No volcanism,0.036023,0.864986,60.248627,0.56328482168981,,0.318977,292.9056712963,0.0037519353275127,,,,,,,,318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
Synuefai WV-X c17-12 1 a,2017-07-07 18:01:47,Planet,Rocky body,762,,0.10129124158081,0.001856,863.3513125,200,Rocky Magma,0.000207,0.001279,343.070038,2.0298688874421,1,0.201997,2.0298497178819,0.0044270157382661,,,,,,,,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Synuefai WV-X c17-12 1 b,2017-10-25 17:35:07,Planet,Rocky body,765.235107,1,0.14652828656735,0.005458,1230.950375,196,No volcanism,0.001271,-1.512843,336.352539,2.8236534288194,1,-0.736577,2.8236264829282,0.0055166239742475,,,,,,,,196,,,,1.50974,15.7893,8.74361,,19.4418,,,,1.26954,14.7049,,10.1086,,,,2.93871,18.7767,,1.43359,,,,,5.28355,,,
Synuefai WV-X c17-12 1 b a,2017-10-25 17:35:07,Planet,Rocky body,765.217651,1,0.058476935762622,0.000396,524.8555625,196,Major Silicate Vapour Geysers,,33.305988,348.116669,0.24177897135417,1,-0.183737,0.23346731680556,1.9294470813614E-5,,,,,,,,196,,,,,17.1592,,,18.1515,,7.49637,0.792644,,13.729,1.24056,10.9856,,,,,20.4058,0.649204,,,,4.45737,,4.93289,,,
Synuefai WV-X c17-12 1 c,2017-10-25 17:35:17,Planet,Rocky body,761.41925,1,0.12100710806917,0.003134,1026.4281875,191,No volcanism,0.003517,-0.038035,79.696747,4.8994835069444,1,0.194783,4.8994368489583,0.0079658596905417,,,,,,,,191,,,,,16.2685,8.93435,,19.8659,,,,,15.0257,1.35773,10.4154,0.509745,,,,19.3466,,,,1.09084,4.87837,,,2.30684,,
Synuefai WV-X c17-12 2,2017-07-07 17:58:52,Planet,Gas giant with water-based life,726,,0.6076835429519,29.415936,44374.872,171,No volcanism,0.036023,0.864986,240.248627,297.47569444444,1,0.443762,292.9056712963,0.11930407755463,,,,,,,,171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
Synuefai WV-X c17-12 2 a,2017-07-07 18:00:36,Planet,Rocky body,726,,0.051582194725316,0.00025,444.022125,173,Major Rocky Magma,4.6E-5,0.000146,3.652686,1.9604105179398,1,0.230753,2.1055419921875,0.0014318949260285,,,,,,,,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Synuefai WV-X c17-12 2 b,2017-10-25 17:35:17,Planet,Rocky body,728.566956,1,0.054182363742893,0.000291,467.41434375,173,No volcanism,0.001449,-0.001185,298.74704,2.9400106698495,1,0.32806,3.1016200086806,0.0018537917331466,,,,,,,,173,,,,1.47774,15.5837,8.55828,,19.0297,,7.85907,,1.24263,14.3933,,9.97697,,,,,18.5323,,,,,,1.13662,,2.20974,,
Synuefai WV-X c17-12 2 c,2017-07-07 17:59:52,Planet,Rocky body,725,1,0.045143177607655,0.000168,389.08375,173,No volcanism,0.004309,-5.07068,218.036652,5.3514822048611,1,-0.062677,5.5380414496528,0.0027283872831219,,,,,,,,173,,,,1.55433,16.3914,,5.74615,20.016,,,,,15.1392,,10.4941,,,,3.05079,19.4928,,1.48826,1.18742,,,,5.43959,,,
Synuefai WV-X c17-12 3,2017-07-07 18:04:51,Planet,Gas giant with ammonia-based life,1124,,0.93042195250966,64.396904,53061.196,139,No volcanism,0.000135,0.0156,257.434448,0.40286015263889,,2.292105,1390.3580555556,2.2522686929126,,,,,,,,139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Synuefai WV-X c17-12 3 a,2017-07-07 18:13:18,Planet,Icy body,1124,1,0.096237324377535,0.006035,1597.170875,122,Major Water Geysers,3.9E-5,-0.018467,198.853317,-1.5765257884838,,-2.620842,1.5762646484375,0.0015330597883971,,,,,,,,122,0.727921,,,,22.2818,5.3988,3.44212,12.0045,,4.95772,0.524215,,9.07967,0.820441,14.2652,,,,,26.4977,,,,,,,,,,
Synuefai WV-X c17-12 3 b,2017-07-07 18:13:42,Planet,Icy body,1124,1,0.077455430255259,0.003205,1297.396125,122,Minor Carbon Dioxide Geysers,0.00019,0.019625,203.148651,3.4776453993056,1,-0.3803,3.4770692274306,0.0025978570830019,,,,,,,,122,,,,,22.6119,5.44912,,12.1163,,,,,9.16429,,14.4765,,,,4.20854,26.8902,,,0.718786,0.665309,2.97535,0.723695,,,,
